bn,b,h,t
0,14,30,18
0,15,30,18
1,16,30,18
1,17,30,18
0,18,30,18
0,19,30,18
0,20,30,18
0,21,30,18
3,22,30,18
0,23,30,18
0,24,30,18
0,25,30,18
1,26,30,18
0,27,30,18
0,28,30,18
0,29,30,18
0,30,30,18
0,31,30,18
1,1,31,18
1,2,31,18
3,3,31,18
1,4,31,18
0,5,31,18
0,6,31,18
1,7,31,18
0,8,31,18
0,9,31,18
5,10,31,18
2,11,31,18
0,12,31,18
5,13,31,18
0,14,31,18
0,15,31,18
5,16,31,18
2,17,31,18
0,18,31,18
0,19,31,18
0,20,31,18
0,21,31,18
0,22,31,18
0,23,31,18
0,24,31,18
0,25,31,18
3,26,31,18
0,27,31,18
0,28,31,18
0,29,31,18
0,30,31,18
0,31,31,18
0,1,32,18
1,2,32,18
5,3,32,18
1,4,32,18
1,5,32,18
0,6,32,18
0,7,32,18
0,8,32,18
0,9,32,18
9,10,32,18
0,11,32,18
0,12,32,18
6,13,32,18
0,14,32,18
0,15,32,18
1,16,32,18
0,17,32,18
0,18,32,18
0,19,32,18
0,20,32,18
0,21,32,18
4,22,32,18
0,23,32,18
0,24,32,18
0,25,32,18
1,26,32,18
0,27,32,18
0,28,32,18
0,29,32,18
0,30,32,18
0,31,32,18
1,1,33,18
1,2,33,18
1,3,33,18
0,4,33,18
0,5,33,18
0,6,33,18
1,7,33,18
0,8,33,18
0,9,33,18
8,10,33,18
0,11,33,18
0,12,33,18
3,13,33,18
0,14,33,18
1,15,33,18
2,16,33,18
0,17,33,18
0,18,33,18
0,19,33,18
0,20,33,18
0,21,33,18
9,22,33,18
0,23,33,18
0,24,33,18
0,25,33,18
2,26,33,18
0,27,33,18
0,28,33,18
0,29,33,18
0,30,33,18
0,31,33,18
0,1,34,18
3,2,34,18
2,3,34,18
1,4,34,18
2,5,34,18
0,6,34,18
1,7,34,18
1,8,34,18
0,9,34,18
9,10,34,18
1,11,34,18
0,12,34,18
1,13,34,18
1,14,34,18
0,15,34,18
2,16,34,18
0,17,34,18
0,18,34,18
1,19,34,18
0,20,34,18
0,21,34,18
4,22,34,18
0,23,34,18
0,24,34,18
0,25,34,18
0,26,34,18
0,27,34,18
0,28,34,18
0,29,34,18
0,30,34,18
0,31,34,18
0,1,35,18
0,2,35,18
8,3,35,18
0,4,35,18
0,5,35,18
0,6,35,18
0,7,35,18
0,8,35,18
0,9,35,18
9,10,35,18
1,11,35,18
0,12,35,18
4,13,35,18
1,14,35,18
0,15,35,18
1,16,35,18
0,17,35,18
0,18,35,18
0,19,35,18
0,20,35,18
0,21,35,18
4,22,35,18
0,23,35,18
0,24,35,18
0,25,35,18
1,26,35,18
0,27,35,18
0,28,35,18
0,29,35,18
0,30,35,18
0,31,35,18
0,1,36,18
0,2,36,18
6,3,36,18
15,4,36,18
1,5,36,18
0,6,36,18
2,7,36,18
1,8,36,18
0,9,36,18
0,10,36,18
0,11,36,18
0,12,36,18
11,13,36,18
1,14,36,18
10,15,36,18
0,16,36,18
0,17,36,18
0,18,36,18
0,19,36,18
0,20,36,18
0,21,36,18
1,22,36,18
0,23,36,18
0,24,36,18
7,25,36,18
0,26,36,18
0,27,36,18
0,28,36,18
0,29,36,18
1,30,36,18
0,31,36,18
1,1,37,18
0,2,37,18
5,3,37,18
12,4,37,18
1,5,37,18
0,6,37,18
1,7,37,18
1,8,37,18
0,9,37,18
0,10,37,18
2,11,37,18
0,12,37,18
8,13,37,18
4,14,37,18
6,15,37,18
1,16,37,18
0,17,37,18
0,18,37,18
0,19,37,18
0,20,37,18
0,21,37,18
1,22,37,18
0,23,37,18
0,24,37,18
12,25,37,18
0,26,37,18
0,27,37,18
0,28,37,18
1,29,37,18
0,30,37,18
0,31,37,18
1,1,38,18
0,2,38,18
6,3,38,18
12,4,38,18
1,5,38,18
0,6,38,18
1,7,38,18
0,8,38,18
0,9,38,18
0,10,38,18
4,11,38,18
0,12,38,18
16,13,38,18
2,14,38,18
7,15,38,18
0,16,38,18
0,17,38,18
0,18,38,18
1,19,38,18
0,20,38,18
0,21,38,18
0,22,38,18
0,23,38,18
0,24,38,18
4,25,38,18
1,26,38,18
0,27,38,18
0,28,38,18
0,29,38,18
0,30,38,18
0,31,38,18
0,1,39,18
0,2,39,18
9,3,39,18
14,4,39,18
0,5,39,18
0,6,39,18
0,7,39,18
1,8,39,18
0,9,39,18
0,10,39,18
3,11,39,18
0,12,39,18
10,13,39,18
2,14,39,18
8,15,39,18
0,16,39,18
1,17,39,18
0,18,39,18
0,19,39,18
0,20,39,18
0,21,39,18
1,22,39,18
0,23,39,18
1,24,39,18
5,25,39,18
0,26,39,18
0,27,39,18
0,28,39,18
0,29,39,18
1,30,39,18
0,31,39,18
1,1,40,18
0,2,40,18
5,3,40,18
11,4,40,18
2,5,40,18
0,6,40,18
0,7,40,18
0,8,40,18
0,9,40,18
1,10,40,18
3,11,40,18
0,12,40,18
14,13,40,18
3,14,40,18
8,15,40,18
0,16,40,18
0,17,40,18
0,18,40,18
0,19,40,18
0,20,40,18
0,21,40,18
2,22,40,18
0,23,40,18
0,24,40,18
6,25,40,18
0,26,40,18
0,27,40,18
0,28,40,18
0,29,40,18
0,30,40,18
0,31,40,18
0,1,41,18
1,2,41,18
3,3,41,18
12,4,41,18
3,5,41,18
0,6,41,18
2,7,41,18
0,8,41,18
0,9,41,18
0,10,41,18
3,11,41,18
0,12,41,18
13,13,41,18
2,14,41,18
5,15,41,18
0,16,41,18
0,17,41,18
0,18,41,18
1,19,41,18
0,20,41,18
0,21,41,18
1,22,41,18
0,23,41,18
1,24,41,18
8,25,41,18
0,26,41,18
0,27,41,18
0,28,41,18
0,29,41,18
1,30,41,18
0,31,41,18
0,1,42,18
0,2,42,18
12,3,42,18
16,4,42,18
1,5,42,18
0,6,42,18
1,7,42,18
0,8,42,18
0,9,42,18
1,10,42,18
1,11,42,18
0,12,42,18
10,13,42,18
1,14,42,18
7,15,42,18
0,16,42,18
0,17,42,18
0,18,42,18
3,19,42,18
1,20,42,18
0,21,42,18
0,22,42,18
0,23,42,18
0,24,42,18
2,25,42,18
0,26,42,18
0,27,42,18
0,28,42,18
0,29,42,18
0,30,42,18
0,31,42,18
0,1,43,18
0,2,43,18
6,3,43,18
12,4,43,18
1,5,43,18
0,6,43,18
1,7,43,18
0,8,43,18
0,9,43,18
0,10,43,18
1,11,43,18
0,12,43,18
14,13,43,18
2,14,43,18
6,15,43,18
0,16,43,18
0,17,43,18
0,18,43,18
0,19,43,18
0,20,43,18
0,21,43,18
1,22,43,18
0,23,43,18
1,24,43,18
11,25,43,18
0,26,43,18
0,27,43,18
0,28,43,18
0,29,43,18
0,30,43,18
0,31,43,18
1,1,44,18
0,2,44,18
6,3,44,18
15,4,44,18
2,5,44,18
0,6,44,18
0,7,44,18
2,8,44,18
0,9,44,18
1,10,44,18
2,11,44,18
0,12,44,18
10,13,44,18
3,14,44,18
6,15,44,18
0,16,44,18
0,17,44,18
0,18,44,18
1,19,44,18
0,20,44,18
0,21,44,18
2,22,44,18
1,23,44,18
0,24,44,18
3,25,44,18
0,26,44,18
0,27,44,18
0,28,44,18
1,29,44,18
0,30,44,18
0,31,44,18
2,1,45,18
1,2,45,18
11,3,45,18
6,4,45,18
0,5,45,18
0,6,45,18
1,7,45,18
0,8,45,18
0,9,45,18
0,10,45,18
1,11,45,18
0,12,45,18
13,13,45,18
1,14,45,18
9,15,45,18
0,16,45,18
0,17,45,18
0,18,45,18
0,19,45,18
0,20,45,18
0,21,45,18
2,22,45,18
0,23,45,18
0,24,45,18
9,25,45,18
0,26,45,18
0,27,45,18
0,28,45,18
0,29,45,18
0,30,45,18
0,31,45,18
2,1,46,18
0,2,46,18
9,3,46,18
10,4,46,18
2,5,46,18
0,6,46,18
2,7,46,18
0,8,46,18
0,9,46,18
0,10,46,18
1,11,46,18
0,12,46,18
10,13,46,18
2,14,46,18
11,15,46,18
0,16,46,18
0,17,46,18
0,18,46,18
1,19,46,18
1,20,46,18
0,21,46,18
2,22,46,18
0,23,46,18
0,24,46,18
3,25,46,18
0,26,46,18
0,27,46,18
0,28,46,18
0,29,46,18
0,30,46,18
0,31,46,18
1,1,47,18
0,2,47,18
7,3,47,18
20,4,47,18
1,5,47,18
0,6,47,18
2,7,47,18
1,8,47,18
0,9,47,18
0,10,47,18
0,11,47,18
0,12,47,18
14,13,47,18
0,14,47,18
3,15,47,18
0,16,47,18
0,17,47,18
0,18,47,18
0,19,47,18
0,20,47,18
0,21,47,18
1,22,47,18
0,23,47,18
0,24,47,18
6,25,47,18
0,26,47,18
0,27,47,18
0,28,47,18
0,29,47,18
0,30,47,18
0,31,47,18
0,1,48,18
1,2,48,18
7,3,48,18
17,4,48,18
2,5,48,18
0,6,48,18
0,7,48,18
1,8,48,18
0,9,48,18
1,10,48,18
1,11,48,18
0,12,48,18
10,13,48,18
1,14,48,18
5,15,48,18
0,16,48,18
0,17,48,18
0,18,48,18
0,19,48,18
1,20,48,18
0,21,48,18
3,22,48,18
0,23,48,18
0,24,48,18
5,25,48,18
0,26,48,18
0,27,48,18
0,28,48,18
0,29,48,18
1,30,48,18
0,31,48,18
0,1,49,18
0,2,49,18
4,3,49,18
21,4,49,18
3,5,49,18
0,6,49,18
4,7,49,18
0,8,49,18
0,9,49,18
0,10,49,18
1,11,49,18
0,12,49,18
8,13,49,18
2,14,49,18
7,15,49,18
0,16,49,18
0,17,49,18
0,18,49,18
1,19,49,18
0,20,49,18
0,21,49,18
0,22,49,18
0,23,49,18
0,24,49,18
4,25,49,18
0,26,49,18
0,27,49,18
0,28,49,18
1,29,49,18
0,30,49,18
0,31,49,18
0,1,50,18
0,2,50,18
7,3,50,18
19,4,50,18
1,5,50,18
0,6,50,18
1,7,50,18
1,8,50,18
0,9,50,18
0,10,50,18
3,11,50,18
0,12,50,18
13,13,50,18
0,14,50,18
5,15,50,18
0,16,50,18
0,17,50,18
0,18,50,18
0,19,50,18
0,20,50,18
0,21,50,18
0,22,50,18
0,23,50,18
1,24,50,18
5,25,50,18
0,26,50,18
0,27,50,18
0,28,50,18
0,29,50,18
0,30,50,18
0,31,50,18
1,1,51,18
0,2,51,18
11,3,51,18
16,4,51,18
0,5,51,18
0,6,51,18
0,7,51,18
0,8,51,18
0,9,51,18
0,10,51,18
0,11,51,18
0,12,51,18
14,13,51,18
1,14,51,18
7,15,51,18
0,16,51,18
0,17,51,18
0,18,51,18
0,19,51,18
0,20,51,18
0,21,51,18
1,22,51,18
0,23,51,18
0,24,51,18
5,25,51,18
0,26,51,18
0,27,51,18
0,28,51,18
0,29,51,18
0,30,51,18
0,31,51,18
0,1,52,18
1,2,52,18
9,3,52,18
13,4,52,18
1,5,52,18
0,6,52,18
3,7,52,18
0,8,52,18
0,9,52,18
1,10,52,18
0,11,52,18
0,12,52,18
9,13,52,18
0,14,52,18
11,15,52,18
0,16,52,18
0,17,52,18
0,18,52,18
0,19,52,18
0,20,52,18
0,21,52,18
2,22,52,18
0,23,52,18
0,24,52,18
6,25,52,18
0,26,52,18
0,27,52,18
0,28,52,18
0,29,52,18
0,30,52,18
0,31,52,18
1,1,53,18
1,2,53,18
8,3,53,18
9,4,53,18
1,5,53,18
0,6,53,18
1,7,53,18
0,8,53,18
0,9,53,18
0,10,53,18
3,11,53,18
0,12,53,18
8,13,53,18
4,14,53,18
10,15,53,18
0,16,53,18
0,17,53,18
0,18,53,18
0,19,53,18
0,20,53,18
0,21,53,18
1,22,53,18
0,23,53,18
0,24,53,18
9,25,53,18
0,26,53,18
0,27,53,18
0,28,53,18
0,29,53,18
0,30,53,18
0,31,53,18
0,1,54,18
1,2,54,18
7,3,54,18
15,4,54,18
0,5,54,18
0,6,54,18
2,7,54,18
1,8,54,18
0,9,54,18
0,10,54,18
4,11,54,18
0,12,54,18
13,13,54,18
0,14,54,18
7,15,54,18
0,16,54,18
0,17,54,18
0,18,54,18
0,19,54,18
0,20,54,18
0,21,54,18
3,22,54,18
0,23,54,18
0,24,54,18
1,25,54,18
0,26,54,18
0,27,54,18
0,28,54,18
1,29,54,18
1,30,54,18
0,31,54,18
0,1,55,18
0,2,55,18
5,3,55,18
12,4,55,18
2,5,55,18
0,6,55,18
2,7,55,18
0,8,55,18
0,9,55,18
0,10,55,18
1,11,55,18
0,12,55,18
10,13,55,18
3,14,55,18
6,15,55,18
0,16,55,18
0,17,55,18
0,18,55,18
1,19,55,18
0,20,55,18
0,21,55,18
0,22,55,18
0,23,55,18
0,24,55,18
13,25,55,18
0,26,55,18
0,27,55,18
0,28,55,18
0,29,55,18
1,30,55,18
0,31,55,18
0,1,56,18
0,2,56,18
10,3,56,18
11,4,56,18
1,5,56,18
0,6,56,18
2,7,56,18
1,8,56,18
0,9,56,18
0,10,56,18
1,11,56,18
0,12,56,18
11,13,56,18
2,14,56,18
4,15,56,18
0,16,56,18
0,17,56,18
0,18,56,18
0,19,56,18
0,20,56,18
0,21,56,18
3,22,56,18
0,23,56,18
2,24,56,18
8,25,56,18
0,26,56,18
0,27,56,18
0,28,56,18
0,29,56,18
0,30,56,18
0,31,56,18
1,1,57,18
0,2,57,18
7,3,57,18
14,4,57,18
1,5,57,18
0,6,57,18
1,7,57,18
1,8,57,18
0,9,57,18
1,10,57,18
0,11,57,18
0,12,57,18
9,13,57,18
1,14,57,18
10,15,57,18
0,16,57,18
0,17,57,18
0,18,57,18
0,19,57,18
0,20,57,18
0,21,57,18
2,22,57,18
0,23,57,18
0,24,57,18
8,25,57,18
0,26,57,18
0,27,57,18
0,28,57,18
0,29,57,18
0,30,57,18
0,31,57,18
1,1,58,18
0,2,58,18
9,3,58,18
12,4,58,18
1,5,58,18
0,6,58,18
1,7,58,18
0,8,58,18
0,9,58,18
1,10,58,18
2,11,58,18
0,12,58,18
10,13,58,18
1,14,58,18
9,15,58,18
0,16,58,18
0,17,58,18
0,18,58,18
0,19,58,18
0,20,58,18
1,21,58,18
1,22,58,18
0,23,58,18
0,24,58,18
7,25,58,18
0,26,58,18
0,27,58,18
0,28,58,18
0,29,58,18
0,30,58,18
0,31,58,18
0,1,59,18
1,2,59,18
8,3,59,18
15,4,59,18
4,5,59,18
0,6,59,18
0,7,59,18
0,8,59,18
0,9,59,18
0,10,59,18
2,11,59,18
0,12,59,18
12,13,59,18
2,14,59,18
5,15,59,18
0,16,59,18
0,17,59,18
0,18,59,18
0,19,59,18
0,20,59,18
0,21,59,18
0,22,59,18
0,23,59,18
0,24,59,18
6,25,59,18
0,26,59,18
0,27,59,18
0,28,59,18
0,29,59,18
1,30,59,18
0,31,59,18
1,1,60,18
0,2,60,18
12,3,60,18
11,4,60,18
1,5,60,18
0,6,60,18
1,7,60,18
0,8,60,18
0,9,60,18
1,10,60,18
2,11,60,18
0,12,60,18
6,13,60,18
1,14,60,18
7,15,60,18
0,16,60,18
0,17,60,18
0,18,60,18
2,19,60,18
0,20,60,18
1,21,60,18
1,22,60,18
0,23,60,18
0,24,60,18
9,25,60,18
0,26,60,18
0,27,60,18
0,28,60,18
0,29,60,18
0,30,60,18
0,31,60,18
0,1,61,18
5,2,61,18
8,3,61,18
3,4,61,18
0,5,61,18
0,6,61,18
0,7,61,18
0,8,61,18
0,9,61,18
5,10,61,18
0,11,61,18
1,12,61,18
2,13,61,18
0,14,61,18
0,15,61,18
0,16,61,18
3,17,61,18
0,18,61,18
0,19,61,18
0,20,61,18
0,21,61,18
0,22,61,18
0,23,61,18
1,24,61,18
0,25,61,18
2,26,61,18
0,27,61,18
0,28,61,18
0,29,61,18
0,30,61,18
0,31,61,18
2,1,62,18
0,2,62,18
5,3,62,18
6,4,62,18
1,5,62,18
1,6,62,18
0,7,62,18
2,8,62,18
0,9,62,18
8,10,62,18
2,11,62,18
0,12,62,18
0,13,62,18
0,14,62,18
0,15,62,18
1,16,62,18
0,17,62,18
0,18,62,18
0,19,62,18
0,20,62,18
0,21,62,18
2,22,62,18
0,23,62,18
0,24,62,18
0,25,62,18
0,26,62,18
0,27,62,18
0,28,62,18
0,29,62,18
0,30,62,18
0,31,62,18
1,1,63,18
7,2,63,18
6,3,63,18
7,4,63,18
0,5,63,18
0,6,63,18
0,7,63,18
1,8,63,18
0,9,63,18
4,10,63,18
0,11,63,18
0,12,63,18
0,13,63,18
0,14,63,18
0,15,63,18
1,16,63,18
0,17,63,18
0,18,63,18
1,19,63,18
0,20,63,18
0,21,63,18
1,22,63,18
0,23,63,18
0,24,63,18
0,25,63,18
1,26,63,18
0,27,63,18
0,28,63,18
0,29,63,18
0,30,63,18
0,31,63,18
0,1,64,18
2,2,64,18
9,3,64,18
4,4,64,18
1,5,64,18
0,6,64,18
0,7,64,18
1,8,64,18
0,9,64,18
7,10,64,18
2,11,64,18
0,12,64,18
2,13,64,18
1,14,64,18
0,15,64,18
1,16,64,18
0,17,64,18
0,18,64,18
0,19,64,18
0,20,64,18
0,21,64,18
0,22,64,18
0,23,64,18
0,24,64,18
0,25,64,18
0,26,64,18
0,27,64,18
0,28,64,18
0,29,64,18
0,30,64,18
0,31,64,18
4,1,65,18
2,2,65,18
11,3,65,18
2,4,65,18
1,5,65,18
0,6,65,18
0,7,65,18
1,8,65,18
1,9,65,18
2,10,65,18
0,11,65,18
1,12,65,18
2,13,65,18
1,14,65,18
0,15,65,18
1,16,65,18
0,17,65,18
0,18,65,18
0,19,65,18
0,20,65,18
0,21,65,18
1,22,65,18
0,23,65,18
0,24,65,18
0,25,65,18
0,26,65,18
0,27,65,18
0,28,65,18
0,29,65,18
0,30,65,18
0,31,65,18
0,1,66,18
3,2,66,18
6,3,66,18
3,4,66,18
0,5,66,18
0,6,66,18
0,7,66,18
4,8,66,18
0,9,66,18
8,10,66,18
2,11,66,18
0,12,66,18
1,13,66,18
0,14,66,18
0,15,66,18
0,16,66,18
0,17,66,18
0,18,66,18
0,19,66,18
0,20,66,18
0,21,66,18
3,22,66,18
0,23,66,18
0,24,66,18
0,25,66,18
0,26,66,18
0,27,66,18
0,28,66,18
0,29,66,18
0,30,66,18
0,31,66,18
1,1,67,18
2,2,67,18
7,3,67,18
5,4,67,18
0,5,67,18
0,6,67,18
1,7,67,18
0,8,67,18
0,9,67,18
7,10,67,18
1,11,67,18
0,12,67,18
2,13,67,18
0,14,67,18
0,15,67,18
0,16,67,18
0,17,67,18
1,18,67,18
0,19,67,18
0,20,67,18
0,21,67,18
2,22,67,18
1,23,67,18
0,24,67,18
0,25,67,18
0,26,67,18
0,27,67,18
0,28,67,18
0,29,67,18
0,30,67,18
0,31,67,18
3,1,68,18
4,2,68,18
5,3,68,18
5,4,68,18
0,5,68,18
0,6,68,18
1,7,68,18
1,8,68,18
0,9,68,18
5,10,68,18
1,11,68,18
0,12,68,18
1,13,68,18
0,14,68,18
0,15,68,18
1,16,68,18
2,17,68,18
1,18,68,18
0,19,68,18
0,20,68,18
0,21,68,18
0,22,68,18
0,23,68,18
0,24,68,18
0,25,68,18
0,26,68,18
0,27,68,18
0,28,68,18
0,29,68,18
0,30,68,18
0,31,68,18
0,1,69,18
1,2,69,18
7,3,69,18
3,4,69,18
1,5,69,18
0,6,69,18
0,7,69,18
3,8,69,18
0,9,69,18
9,10,69,18
0,11,69,18
0,12,69,18
1,13,69,18
0,14,69,18
0,15,69,18
0,16,69,18
0,17,69,18
0,18,69,18
2,19,69,18
0,20,69,18
0,21,69,18
1,22,69,18
1,23,69,18
0,24,69,18
0,25,69,18
1,26,69,18
0,27,69,18
0,28,69,18
0,29,69,18
0,30,69,18
0,31,69,18
0,1,70,18
1,2,70,18
10,3,70,18
2,4,70,18
1,5,70,18
0,6,70,18
0,7,70,18
3,8,70,18
0,9,70,18
10,10,70,18
1,11,70,18
0,12,70,18
0,13,70,18
0,14,70,18
0,15,70,18
1,16,70,18
1,17,70,18
0,18,70,18
0,19,70,18
0,20,70,18
0,21,70,18
0,22,70,18
0,23,70,18
0,24,70,18
0,25,70,18
0,26,70,18
0,27,70,18
0,28,70,18
0,29,70,18
0,30,70,18
0,31,70,18
0,1,71,18
1,2,71,18
13,3,71,18
2,4,71,18
0,5,71,18
1,6,71,18
1,7,71,18
1,8,71,18
0,9,71,18
5,10,71,18
1,11,71,18
0,12,71,18
3,13,71,18
0,14,71,18
0,15,71,18
0,16,71,18
0,17,71,18
0,18,71,18
0,19,71,18
0,20,71,18
0,21,71,18
1,22,71,18
0,23,71,18
0,24,71,18
0,25,71,18
1,26,71,18
0,27,71,18
0,28,71,18
0,29,71,18
0,30,71,18
0,31,71,18
1,1,72,18
3,2,72,18
7,3,72,18
2,4,72,18
1,5,72,18
0,6,72,18
0,7,72,18
0,8,72,18
0,9,72,18
11,10,72,18
1,11,72,18
0,12,72,18
0,13,72,18
1,14,72,18
0,15,72,18
1,16,72,18
1,17,72,18
0,18,72,18
1,19,72,18
0,20,72,18
0,21,72,18
0,22,72,18
0,23,72,18
0,24,72,18
0,25,72,18
0,26,72,18
0,27,72,18
0,28,72,18
0,29,72,18
0,30,72,18
0,31,72,18
1,1,73,18
5,2,73,18
7,3,73,18
3,4,73,18
0,5,73,18
0,6,73,18
0,7,73,18
0,8,73,18
0,9,73,18
10,10,73,18
1,11,73,18
0,12,73,18
0,13,73,18
0,14,73,18
0,15,73,18
1,16,73,18
0,17,73,18
0,18,73,18
0,19,73,18
0,20,73,18
0,21,73,18
1,22,73,18
1,23,73,18
0,24,73,18
0,25,73,18
0,26,73,18
0,27,73,18
0,28,73,18
0,29,73,18
0,30,73,18
0,31,73,18
0,1,74,18
4,2,74,18
6,3,74,18
4,4,74,18
0,5,74,18
1,6,74,18
0,7,74,18
2,8,74,18
0,9,74,18
5,10,74,18
2,11,74,18
0,12,74,18
3,13,74,18
0,14,74,18
0,15,74,18
0,16,74,18
0,17,74,18
0,18,74,18
1,19,74,18
0,20,74,18
0,21,74,18
1,22,74,18
0,23,74,18
0,24,74,18
0,25,74,18
1,26,74,18
0,27,74,18
0,28,74,18
0,29,74,18
0,30,74,18
0,31,74,18
1,1,75,18
4,2,75,18
9,3,75,18
2,4,75,18
0,5,75,18
0,6,75,18
0,7,75,18
0,8,75,18
0,9,75,18
6,10,75,18
4,11,75,18
0,12,75,18
1,13,75,18
0,14,75,18
0,15,75,18
1,16,75,18
2,17,75,18
0,18,75,18
0,19,75,18
0,20,75,18
0,21,75,18
0,22,75,18
0,23,75,18
0,24,75,18
0,25,75,18
0,26,75,18
0,27,75,18
0,28,75,18
0,29,75,18
0,30,75,18
0,31,75,18
1,1,76,18
4,2,76,18
4,3,76,18
4,4,76,18
0,5,76,18
1,6,76,18
1,7,76,18
1,8,76,18
0,9,76,18
9,10,76,18
1,11,76,18
0,12,76,18
1,13,76,18
0,14,76,18
0,15,76,18
0,16,76,18
1,17,76,18
0,18,76,18
0,19,76,18
0,20,76,18
0,21,76,18
1,22,76,18
1,23,76,18
0,24,76,18
0,25,76,18
0,26,76,18
0,27,76,18
0,28,76,18
0,29,76,18
0,30,76,18
0,31,76,18
0,1,77,18
5,2,77,18
11,3,77,18
1,4,77,18
0,5,77,18
2,6,77,18
0,7,77,18
1,8,77,18
0,9,77,18
3,10,77,18
1,11,77,18
0,12,77,18
1,13,77,18
0,14,77,18
0,15,77,18
1,16,77,18
1,17,77,18
0,18,77,18
0,19,77,18
0,20,77,18
0,21,77,18
2,22,77,18
0,23,77,18
0,24,77,18
0,25,77,18
1,26,77,18
0,27,77,18
0,28,77,18
0,29,77,18
0,30,77,18
0,31,77,18
2,1,78,18
1,2,78,18
7,3,78,18
3,4,78,18
1,5,78,18
0,6,78,18
0,7,78,18
0,8,78,18
0,9,78,18
6,10,78,18
1,11,78,18
0,12,78,18
0,13,78,18
1,14,78,18
0,15,78,18
1,16,78,18
2,17,78,18
0,18,78,18
1,19,78,18
0,20,78,18
0,21,78,18
3,22,78,18
0,23,78,18
0,24,78,18
0,25,78,18
1,26,78,18
0,27,78,18
0,28,78,18
0,29,78,18
0,30,78,18
0,31,78,18
1,1,79,18
4,2,79,18
7,3,79,18
2,4,79,18
0,5,79,18
0,6,79,18
0,7,79,18
0,8,79,18
0,9,79,18
11,10,79,18
1,11,79,18
0,12,79,18
3,13,79,18
0,14,79,18
0,15,79,18
0,16,79,18
0,17,79,18
0,18,79,18
1,19,79,18
0,20,79,18
0,21,79,18
0,22,79,18
0,23,79,18
0,24,79,18
0,25,79,18
0,26,79,18
0,27,79,18
0,28,79,18
0,29,79,18
0,30,79,18
0,31,79,18
1,1,80,18
5,2,80,18
9,3,80,18
3,4,80,18
0,5,80,18
2,6,80,18
1,7,80,18
0,8,80,18
0,9,80,18
4,10,80,18
2,11,80,18
1,12,80,18
1,13,80,18
0,14,80,18
0,15,80,18
0,16,80,18
0,17,80,18
0,18,80,18
0,19,80,18
0,20,80,18
0,21,80,18
1,22,80,18
0,23,80,18
0,24,80,18
0,25,80,18
0,26,80,18
0,27,80,18
0,28,80,18
0,29,80,18
0,30,80,18
0,31,80,18
2,1,81,18
2,2,81,18
5,3,81,18
1,4,81,18
0,5,81,18
3,6,81,18
2,7,81,18
1,8,81,18
0,9,81,18
7,10,81,18
1,11,81,18
0,12,81,18
1,13,81,18
0,14,81,18
0,15,81,18
1,16,81,18
0,17,81,18
0,18,81,18
1,19,81,18
0,20,81,18
0,21,81,18
2,22,81,18
0,23,81,18
0,24,81,18
0,25,81,18
1,26,81,18
0,27,81,18
0,28,81,18
0,29,81,18
0,30,81,18
0,31,81,18
0,1,82,18
4,2,82,18
8,3,82,18
6,4,82,18
0,5,82,18
0,6,82,18
2,7,82,18
1,8,82,18
0,9,82,18
5,10,82,18
2,11,82,18
0,12,82,18
1,13,82,18
0,14,82,18
0,15,82,18
0,16,82,18
1,17,82,18
0,18,82,18
0,19,82,18
0,20,82,18
0,21,82,18
0,22,82,18
0,23,82,18
0,24,82,18
0,25,82,18
0,26,82,18
0,27,82,18
0,28,82,18
0,29,82,18
0,30,82,18
0,31,82,18
0,1,83,18
0,2,83,18
11,3,83,18
3,4,83,18
0,5,83,18
1,6,83,18
0,7,83,18
3,8,83,18
0,9,83,18
3,10,83,18
3,11,83,18
0,12,83,18
2,13,83,18
0,14,83,18
0,15,83,18
0,16,83,18
2,17,83,18
0,18,83,18
0,19,83,18
0,20,83,18
0,21,83,18
2,22,83,18
0,23,83,18
0,24,83,18
0,25,83,18
0,26,83,18
0,27,83,18
0,28,83,18
0,29,83,18
0,30,83,18
0,31,83,18
1,1,84,18
4,2,84,18
10,3,84,18
1,4,84,18
0,5,84,18
1,6,84,18
0,7,84,18
2,8,84,18
0,9,84,18
8,10,84,18
0,11,84,18
0,12,84,18
1,13,84,18
0,14,84,18
0,15,84,18
0,16,84,18
2,17,84,18
0,18,84,18
0,19,84,18
0,20,84,18
0,21,84,18
0,22,84,18
0,23,84,18
0,24,84,18
0,25,84,18
0,26,84,18
0,27,84,18
0,28,84,18
0,29,84,18
0,30,84,18
0,31,84,18
1,1,85,18
4,2,85,18
10,3,85,18
3,4,85,18
0,5,85,18
0,6,85,18
0,7,85,18
1,8,85,18
0,9,85,18
3,10,85,18
3,11,85,18
0,12,85,18
0,13,85,18
1,14,85,18
0,15,85,18
0,16,85,18
1,17,85,18
0,18,85,18
0,19,85,18
0,20,85,18
0,21,85,18
2,22,85,18
1,23,85,18
0,24,85,18
0,25,85,18
0,26,85,18
0,27,85,18
0,28,85,18
0,29,85,18
0,30,85,18
0,31,85,18
1,1,86,18
3,2,86,18
5,3,86,18
4,4,86,18
1,5,86,18
1,6,86,18
1,7,86,18
0,8,86,18
0,9,86,18
6,10,86,18
3,11,86,18
0,12,86,18
1,13,86,18
0,14,86,18
1,15,86,18
1,16,86,18
1,17,86,18
0,18,86,18
0,19,86,18
0,20,86,18
0,21,86,18
1,22,86,18
0,23,86,18
0,24,86,18
0,25,86,18
